Combinado,Floral,Generico,Geometrico,Liso,Precio,Ventas
0,0,0,0,1,112.00,1000
0,0,0,0,1,238.00,200
1,0,0,0,0,820.00,10
0,0,0,0,1,230.00,10
0,1,0,0,0,584.00,1000
0,1,0,0,0,265.00,100
0,1,0,0,0,204.00,200
0,1,0,0,0,306.00,1000
0,0,0,0,1,317.00,30
0,0,0,1,0,560.00,1000
0,0,0,0,1,332.40,1000
1,0,0,0,0,279.00,70
0,0,0,0,1,280.00,1000
0,1,0,0,0,285.00,1000
0,1,0,0,0,250.00,30
0,1,0,0,0,357.00,20
0,0,1,0,0,299.00,100
1,0,0,0,0,466.00,60
0,0,0,0,1,256.00,20
0,1,0,0,0,390.00,1000
0,0,0,0,1,581.00,20
0,0,0,0,1,640.00,1000
0,0,0,0,1,272.00,100
0,0,0,0,1,294.00,1000
0,0,0,0,1,497.00,20
0,0,0,0,1,176.00,1000
0,0,0,0,1,196.35,30
0,0,1,0,0,227.00,70
0,0,0,0,1,299.00,30
1,0,0,0,0,157.00,1000
0,0,0,0,1,300.76,40
1,0,0,0,0,367.00,20
0,1,0,0,0,210.00,1000
0,1,0,0,0,290.00,1000
1,0,0,0,0,315.00,1000
0,1,0,0,0,229.00,20
0,0,0,0,1,427.00,10
0,0,0,0,1,308.00,1000
0,0,1,0,0,360.00,1000
0,1,0,0,0,332.00,100
0,0,0,0,1,613.00,1000
0,0,0,0,1,746.10,40
0,0,0,0,1,228.00,40
1,0,0,0,0,179.55,1000
0,0,0,1,0,157.00,200
0,0,1,0,0,354.00,1000
0,0,0,0,1,282.00,20
0,1,0,0,0,502.00,1000
1,0,0,0,0,289.00,300
0,1,0,0,0,198.00,20
1,0,0,0,0,312.80,20
0,0,0,0,1,259.00,50
0,0,1,0,0,220.00,30
0,0,0,0,1,396.00,30
0,0,0,1,0,270.00,30
1,0,0,0,0,214.83,300
1,0,0,0,0,486.00,40
0,0,1,0,0,270.00,200
1,0,0,0,0,339.00,30
0,0,0,0,1,389.62,40
0,0,0,0,1,403.00,100
0,0,0,0,1,333.00,1000
0,0,0,0,1,696.00,1000
0,1,0,0,0,203.00,40
0,1,0,0,0,287.00,1000
0,1,0,0,0,292.00,50
1,0,0,0,0,362.00,50
0,0,0,0,1,313.39,10
0,0,0,0,1,301.00,1000
0,1,0,0,0,132.00,90
0,1,0,0,0,642.00,1000
0,0,0,0,1,332.00,1000
0,0,1,0,0,267.00,80
0,0,0,0,1,314.00,10
0,0,0,0,1,316.00,200
1,0,0,0,0,455.00,40
0,0,0,0,1,246.50,10
0,0,0,0,1,272.00,60
0,0,0,0,1,174.00,20
0,0,0,0,1,713.00,1000
0,1,0,0,0,675.00,1000
0,1,0,0,0,309.00,80
0,0,0,0,1,220.00,1000
0,0,0,0,1,172.00,1000
0,1,0,0,0,344.00,10
0,0,0,1,0,271.00,70
0,0,0,0,1,410.00,100
0,0,0,0,1,310.00,80
0,0,0,0,1,196.00,40
0,1,0,0,0,110.11,40
0,0,0,0,1,735.00,1000
0,0,0,0,1,295.00,30
0,0,0,0,1,337.99,50
0,0,0,0,1,253.31,12
0,0,0,0,1,99.75,20
0,0,0,0,1,209.00,30
0,0,0,0,1,396.00,20
0,0,0,0,1,323.40,30
0,0,0,0,1,308.00,10
0,0,1,0,0,223.00,100
0,1,0,0,0,224.00,200
0,1,0,0,0,170.40,300
1,0,0,0,0,468.00,1000
1,0,0,0,0,319.00,1000
0,0,0,0,1,269.00,10
1,0,0,0,0,238.00,1000
0,0,0,0,1,461.00,1000
0,0,0,0,1,460.00,100
0,0,0,0,1,388.08,20
0,0,1,0,0,222.00,100
0,0,1,0,0,393.75,40
0,0,1,0,0,218.00,80
0,1,0,0,0,220.00,30
0,0,0,0,1,349.00,30
0,0,0,1,0,278.00,1000
0,0,0,0,1,234.00,40
0,0,0,0,1,243.00,1000
0,1,0,0,0,186.00,1000
0,0,0,0,1,575.10,50
0,1,0,0,0,210.00,1000
1,0,0,0,0,702.00,1000
0,0,1,0,0,816.00,1000
0,0,0,0,1,530.00,1000
0,0,0,0,1,164.00,10
0,0,0,0,1,301.00,1000
0,1,0,0,0,175.00,10
0,0,0,0,1,186.00,10
0,0,0,0,1,486.00,1000
0,0,0,0,1,190.00,20
0,1,0,0,0,448.00,1000
0,0,0,0,1,266.00,20
0,1,0,0,0,184.00,10
0,0,0,0,1,239.00,1000
0,0,0,0,1,306.00,1000
0,1,0,0,0,798.00,1000
0,0,0,0,1,337.00,90
0,0,0,0,1,840.00,70
1,0,0,0,0,229.00,50
1,0,0,0,0,662.00,1000
0,0,1,0,0,190.96,60
0,0,0,0,1,442.80,100
0,0,0,0,1,386.00,30
0,0,0,1,0,220.00,60
0,0,0,0,1,264.47,10
0,0,0,0,1,195.00,50
0,1,0,0,0,382.20,1000
0,0,0,1,0,233.00,1000
0,1,0,0,0,428.00,1000
1,0,0,0,0,334.00,1000
0,0,0,0,1,283.00,1000
0,0,0,0,1,158.00,200
1,0,0,0,0,234.00,80
0,0,0,0,1,547.50,60
1,0,0,0,0,330.00,80
0,1,0,0,0,430.50,1000
0,0,0,0,1,344.00,1000
0,0,1,0,0,407.00,1000
0,1,0,0,0,550.00,40
0,0,0,1,0,732.00,1000
0,0,0,0,1,219.30,1000
0,0,0,1,0,174.00,100
0,0,0,0,1,337.00,1000
0,0,0,1,0,176.00,200
0,0,0,0,1,271.00,10
0,0,0,0,1,130.13,100
0,1,0,0,0,503.00,1000
0,0,0,0,1,421.00,10
0,0,0,0,1,201.60,300
0,1,0,0,0,422.00,40
0,0,0,0,1,508.97,1000
0,1,0,0,0,322.00,1000
0,0,0,0,1,312.00,1000
0,0,0,0,1,402.00,1000
0,0,0,0,1,220.00,80
0,0,1,0,0,476.00,20
0,0,0,0,1,327.00,30
0,1,0,0,0,196.00,1000
0,1,0,0,0,274.00,1000
0,1,0,0,0,464.00,1000
0,0,1,0,0,282.00,30
0,0,0,0,1,309.00,30
0,0,0,0,1,231.00,1000
0,1,0,0,0,308.00,1000
0,1,0,0,0,254.00,1000
1,0,0,0,0,324.00,30
0,1,0,0,0,171.00,50
0,0,0,0,1,283.00,1000
0,0,0,0,1,220.00,20
0,1,0,0,0,253.00,400
1,0,0,0,0,364.00,1000
0,0,0,0,1,788.00,20
0,1,0,0,0,166.00,1000
1,0,0,0,0,220.00,1000
0,0,0,0,1,658.00,1000
0,0,0,0,1,197.16,10
0,0,0,0,1,132.00,50
0,0,0,0,1,285.12,10
0,0,1,0,0,231.77,60
0,0,1,0,0,424.00,1000
0,1,0,0,0,282.00,1000
0,0,0,0,1,337.00,1000
0,0,0,1,0,228.80,80
0,0,0,0,1,350.00,30
0,0,0,0,1,320.00,20
0,1,0,0,0,440.00,1000
0,0,0,0,1,235.00,10
0,1,0,0,0,307.00,30
0,0,0,0,1,174.00,90
0,1,0,0,0,193.00,100
1,0,0,0,0,336.49,30
0,0,0,0,1,218.00,1000
1,0,0,0,0,264.00,10
1,0,0,0,0,681.00,1000
0,0,0,0,1,270.00,1000
0,0,0,0,1,164.01,10
0,1,0,0,0,189.00,10
0,0,0,0,1,192.00,30
0,1,0,0,0,699.55,10
0,0,0,0,1,369.00,1000
1,0,0,0,0,277.00,50
0,0,0,0,1,147.00,50
0,0,0,0,1,176.00,1000
0,0,0,0,1,205.00,1000
0,0,0,0,1,133.57,1000
0,0,0,0,1,328.10,90
0,0,1,0,0,304.00,1000
0,0,0,1,0,304.30,1000
0,0,0,0,1,438.30,30
0,0,0,0,1,357.00,10
0,0,0,0,1,107.80,400
0,0,0,0,1,262.00,30
0,0,0,1,0,312.00,10
0,1,0,0,0,230.00,1000
0,0,0,0,1,306.00,1000
0,0,0,0,1,460.00,1000
0,0,0,1,0,567.00,1000
0,0,0,0,1,312.00,1000
0,0,0,0,1,295.00,30
0,0,0,0,1,363.00,10
0,0,1,0,0,459.00,1000
0,1,0,0,0,171.00,100
0,0,0,0,1,298.00,1000
0,0,0,0,1,227.00,10
0,0,0,0,1,139.00,50
0,1,0,0,0,185.00,1000
0,0,0,0,1,293.00,70
0,0,0,0,1,159.00,80
0,1,0,0,0,286.00,1000
0,1,0,0,0,302.61,40
0,0,0,0,1,264.00,100
0,0,0,0,1,220.15,100
0,0,0,0,1,303.00,10
0,0,0,0,1,241.40,40
0,0,0,0,1,188.00,10
0,0,0,0,1,328.00,20
0,1,0,0,0,224.00,10
0,0,0,0,1,250.00,10
0,1,0,0,0,171.00,40
0,0,0,0,1,324.00,50
0,0,1,0,0,312.00,10
1,0,0,0,0,196.00,70
0,0,0,1,0,218.25,1000
0,0,0,0,1,281.00,10
0,0,0,0,1,215.00,1000
0,1,0,0,0,234.00,20
0,0,0,0,1,567.00,1000
0,0,0,0,1,330.00,1000
0,0,0,1,0,176.00,20
0,0,0,0,1,162.00,30
0,0,0,0,1,382.00,1000
0,1,0,0,0,207.00,10
0,1,0,0,0,390.00,1000
0,0,0,0,1,990.00,1000
0,0,0,1,0,264.00,10
0,0,0,0,1,362.00,1000
0,0,0,1,0,189.99,1000
0,0,0,0,1,162.40,75
0,0,0,0,1,354.00,1000
0,0,0,1,0,384.00,10
0,0,0,0,1,646.85,1000
0,1,0,0,0,141.90,1000
0,1,0,0,0,371.00,1000
0,0,0,0,1,696.15,1000
0,0,1,0,0,461.00,70
0,0,0,0,1,552.00,1000
0,0,0,0,1,229.20,1000
0,0,0,1,0,278.80,1000
0,0,0,0,1,286.00,1000
0,0,0,0,1,149.00,1000
0,0,0,0,1,209.60,100
0,0,0,0,1,370.00,1000
0,1,0,0,0,201.00,20
0,0,1,0,0,289.00,1000
0,0,0,1,0,257.00,40
0,1,0,0,0,754.00,1000
0,0,0,0,1,200.00,1000
0,0,1,0,0,166.00,30
0,1,0,0,0,276.00,1000
0,0,0,0,1,231.00,1000
1,0,0,0,0,435.00,20
0,0,0,0,1,236.00,1000
0,1,0,0,0,287.00,1000
0,0,0,0,1,236.40,1000
0,0,0,0,1,203.00,40
0,0,0,0,1,729.00,1000
0,0,0,1,0,410.00,20
0,0,0,1,0,321.00,1000
0,0,0,0,1,296.00,10
0,0,0,0,1,250.40,20
0,0,0,0,1,413.00,1000
0,0,0,0,1,204.60,20
0,0,0,0,1,384.00,1000
0,1,0,0,0,144.00,20
0,0,1,0,0,232.00,40
0,0,0,0,1,661.00,1000
0,1,0,0,0,245.63,10
0,0,0,0,1,233.00,50
0,0,0,0,1,264.00,1000
0,0,0,0,1,230.00,40
0,0,0,0,1,159.00,200
0,1,0,0,0,427.00,1000
1,0,0,0,0,259.00,10
0,0,0,0,1,228.00,1000
0,1,0,0,0,181.00,20
0,1,0,0,0,189.00,80
0,0,0,0,1,99.54,20
0,0,1,0,0,218.00,20
0,1,0,0,0,263.00,1000
0,0,0,0,1,367.00,20
1,0,0,0,0,197.20,1000
0,1,0,0,0,595.85,10
0,0,0,0,1,252.00,20
0,1,0,0,0,357.00,1000
1,0,0,0,0,244.00,1000
0,0,0,0,1,281.00,1000
0,1,0,0,0,288.75,70
0,0,0,0,1,136.00,40
0,0,0,0,1,253.00,70
0,0,0,0,1,379.00,1000
0,1,0,0,0,364.00,1000
0,0,0,0,1,401.00,1000
0,0,0,0,1,460.00,1000
0,0,0,0,1,420.00,1000
0,0,0,1,0,157.00,10
0,1,0,0,0,200.00,1000
1,0,0,0,0,336.00,1000
0,1,0,0,0,261.80,10
0,1,0,0,0,627.00,1000
0,0,0,0,1,185.00,1000
0,0,0,0,1,324.00,30
0,0,1,0,0,266.00,1000
1,0,0,0,0,312.00,20
0,0,0,0,1,270.00,1000
0,1,0,0,0,444.00,1000
0,1,0,0,0,213.00,20
0,1,0,0,0,286.00,1000
0,0,1,0,0,274.00,1000
0,0,1,0,0,300.00,1000
0,0,0,0,1,370.00,1000
0,0,0,0,1,329.00,1000
0,1,0,0,0,408.00,1000
0,1,0,0,0,385.00,20
0,0,0,0,1,189.00,30
0,1,0,0,0,524.00,1000
1,0,0,0,0,221.00,1000
0,1,0,0,0,246.00,10
0,0,0,0,1,145.00,90
0,0,0,0,1,306.00,1000
0,0,0,1,0,216.00,1000
0,1,0,0,0,135.00,100
1,0,0,0,0,308.55,1000
0,1,0,0,0,631.00,1000
0,0,1,0,0,346.00,1000
0,0,0,0,1,294.00,1000
0,0,1,0,0,254.00,20
0,0,0,0,1,283.00,30
0,0,0,0,1,206.00,40
0,0,1,0,0,149.00,20
0,0,0,0,1,171.00,1000
0,0,0,0,1,292.80,1000
0,0,0,0,1,679.00,20
0,0,0,0,1,358.00,10
0,0,0,0,1,945.00,1000
0,0,0,0,1,252.00,40
0,0,0,0,1,179.25,40
0,0,0,0,1,323.00,30
0,0,0,0,1,360.00,100
0,0,0,0,1,177.87,1000
0,0,0,0,1,327.00,1000
0,0,0,0,1,265.50,80
0,1,0,0,0,423.00,1000
0,0,0,0,1,236.00,20
0,0,0,0,1,563.00,1000
0,1,0,0,0,393.00,1000
0,1,0,0,0,284.00,1000
0,1,0,0,0,319.00,1000
0,0,0,0,1,226.00,10
0,1,0,0,0,459.00,1000
0,0,0,0,1,549.00,1000
1,0,0,0,0,159.00,1000
0,0,0,0,1,391.00,1000
0,0,0,0,1,380.00,1000
0,0,0,0,1,264.00,1000
0,0,0,1,0,248.00,1000
0,0,0,0,1,170.00,60
0,1,0,0,0,261.00,1000
0,0,0,0,1,257.00,10
0,0,0,0,1,424.00,20
0,0,0,0,1,318.01,20
1,0,0,0,0,156.00,10
0,0,1,0,0,260.00,50
0,1,0,0,0,249.00,50
0,0,0,0,1,416.00,10
0,1,0,0,0,312.80,1000
0,0,0,1,0,99.99,1000
0,0,0,0,1,193.00,1000
0,0,1,0,0,145.00,1000
1,0,0,0,0,169.00,90
0,0,0,0,1,604.00,1000
0,0,0,0,1,226.40,80
0,1,0,0,0,"1,050.00",1000
0,0,0,0,1,450.00,1000
0,0,0,0,1,320.00,1000
0,0,0,0,1,"1,050.00",1000
0,0,0,0,1,303.00,1000
0,0,0,0,1,467.00,1000
0,1,0,0,0,356.00,1000
0,0,0,0,1,471.00,1000
0,0,0,1,0,388.00,1000
0,0,1,0,0,428.00,1000
0,0,0,0,1,735.00,1000
0,0,0,0,1,217.00,30
0,1,0,0,0,519.00,1000
1,0,0,0,0,858.00,1000
0,0,0,0,1,945.00,1000
0,0,0,0,1,423.00,1000
0,0,0,0,1,624.00,1000
0,0,1,0,0,515.00,1000
0,0,0,0,1,510.00,1000
0,0,0,0,1,500.00,70
0,0,0,0,1,211.00,1000
0,0,0,0,1,"1,029.00",1000
0,1,0,0,0,205.00,1000
0,0,0,0,1,789.00,1000
0,0,0,0,1,410.00,1000
0,0,0,0,1,359.00,1000
0,0,0,0,1,374.00,1000
0,0,0,0,1,316.00,1000
0,0,0,0,1,363.00,1000
0,1,0,0,0,318.78,400
0,1,0,0,0,223.00,1000
0,0,0,0,1,428.00,1000
0,0,0,0,1,456.00,1000
0,0,0,0,1,478.00,1000
0,0,0,0,1,687.00,1000
0,0,0,0,1,562.00,1000
0,0,0,0,1,363.00,1000
0,0,0,0,1,630.00,1000
0,1,0,0,0,349.00,1000
0,0,0,0,1,352.00,1000
0,0,0,1,0,549.00,1000
0,0,0,0,1,585.00,1000
0,0,0,0,1,"1,155.00",1000
0,1,0,0,0,198.00,1000
0,0,0,0,1,528.00,1000
0,0,0,0,1,275.00,100
0,0,0,0,1,271.00,1000
0,0,0,0,1,500.00,1000
0,0,0,0,1,368.00,1000
0,0,0,0,1,188.65,30
0,0,1,0,0,488.00,1000
0,0,1,0,0,958.00,1000
0,1,0,0,0,257.00,30
0,0,0,0,1,471.00,1000
0,0,0,0,1,424.00,1000
0,0,0,0,1,250.00,50
0,0,1,0,0,389.00,1000
0,0,0,0,1,295.00,600
0,0,0,0,1,486.00,10
0,0,0,1,0,409.00,1000
0,0,0,1,0,279.00,40
0,1,0,0,0,287.00,1000
0,0,0,0,1,272.00,1000
1,0,0,0,0,242.25,200
0,1,0,0,0,130.00,70
0,0,0,1,0,599.00,1000
0,1,0,0,0,444.00,1000
0,1,0,0,0,210.00,1000
0,0,0,0,1,193.00,70
0,0,0,0,1,244.00,1000
0,0,0,0,1,198.00,1000
0,0,0,0,1,206.00,1000
0,1,0,0,0,350.00,1000
1,0,0,0,0,251.00,1000
0,0,0,0,1,352.00,1000
0,0,0,0,1,221.00,1000
0,1,0,0,0,574.00,1000
0,0,0,0,1,206.40,500
0,0,0,0,1,436.00,1000
0,0,0,0,1,278.74,200
0,0,0,0,1,326.00,1000
0,0,0,0,1,398.00,1000
0,0,1,0,0,268.00,10
0,0,0,0,1,231.00,80
0,0,0,0,1,187.00,20
0,0,0,0,1,274.00,1000
0,0,0,0,1,264.26,200
0,1,0,0,0,153.00,100
0,0,0,0,1,397.00,1000
0,0,0,0,1,343.00,1000
0,0,0,0,1,255.00,1000
0,0,0,0,1,175.00,20
0,0,0,0,1,181.00,40
1,0,0,0,0,175.00,1000
0,0,0,0,1,142.45,30
0,0,0,0,1,983.00,20
0,0,1,0,0,134.00,1000
0,0,0,1,0,957.00,10
0,0,0,0,1,334.00,1000
0,0,0,0,1,245.00,1000
0,0,0,0,1,173.00,1000
0,1,0,0,0,212.52,1000
0,0,0,0,1,231.00,1000
0,1,0,0,0,176.16,1000
0,0,0,0,1,420.00,1000
0,1,0,0,0,187.00,1000
0,0,0,0,1,193.00,1000
1,0,0,0,0,233.00,1000
0,0,0,0,1,315.00,1000
0,1,0,0,0,436.00,1000
0,0,0,0,1,499.00,1000
0,0,0,0,1,399.00,1000
0,0,0,0,1,680.00,1000
0,0,1,0,0,222.00,1000
0,0,0,0,1,176.00,1000
0,0,0,0,1,210.00,1000
0,0,0,0,1,248.00,1000
0,0,0,1,0,369.00,1000
0,0,1,0,0,242.00,1000
0,0,0,0,1,746.00,10
0,1,0,0,0,428.00,1000
0,1,0,0,0,250.00,1000
0,0,0,0,1,245.00,1000
0,0,0,0,1,149.00,1000
0,0,0,0,1,210.24,1000
0,0,0,0,1,377.00,1000
0,0,0,0,1,249.00,1000
0,1,0,0,0,224.00,1000
0,0,0,0,1,299.00,1000
0,0,0,0,1,382.00,1000
0,0,0,0,1,192.00,1000
0,1,0,0,0,253.00,1000
0,1,0,0,0,355.00,1000
0,0,0,0,1,493.00,1000
0,0,0,0,1,259.00,10
0,1,0,0,0,455.00,1000
0,0,0,0,1,319.00,1000
0,0,0,0,1,792.20,30
0,0,0,1,0,216.37,100
0,0,1,0,0,245.00,20
0,0,0,1,0,300.00,100
0,0,0,0,1,336.00,1000
0,0,0,0,1,478.00,1000
0,1,0,0,0,435.00,1000
0,0,0,0,1,294.00,1000
0,0,0,0,1,233.00,1000
1,0,0,0,0,754.00,20
0,0,0,0,1,349.00,1000
0,1,0,0,0,680.00,60
0,1,0,0,0,345.73,10
0,0,0,0,1,563.00,10
0,0,0,0,1,395.00,1000
0,0,0,0,1,578.00,1000
0,1,0,0,0,242.00,200
0,0,0,0,1,264.60,1000
0,0,0,1,0,186.00,10
0,0,0,0,1,886.00,1000
0,0,0,0,1,401.00,1000
0,0,0,0,1,417.00,1000
0,1,0,0,0,499.00,1000
0,1,0,0,0,361.00,1000
0,0,0,0,1,872.00,10
0,0,0,1,0,745.00,1000
0,0,1,0,0,574.00,1000
0,0,1,0,0,300.60,1000
0,0,0,0,1,410.00,1000
0,1,0,0,0,478.00,1000
0,0,0,0,1,704.00,1000
0,1,0,0,0,926.00,1000
0,0,0,0,1,876.00,1000
0,1,0,0,0,"1,075.00",1000
0,0,0,0,1,850.00,1000
0,1,0,0,0,372.00,1000
0,1,0,0,0,377.00,1000
0,0,0,0,1,180.00,60
0,0,0,0,1,872.00,1000
0,1,0,0,0,629.00,1000
0,1,0,0,0,154.00,1000
0,1,0,0,0,425.00,1000
0,0,0,1,0,413.00,1000
0,0,0,1,0,451.00,1000
0,0,0,0,1,428.00,1000
0,0,0,0,1,162.00,1000
0,0,0,0,1,187.00,60
0,1,0,0,0,677.00,1000
0,1,0,0,0,383.00,1000
0,0,0,0,1,276.00,1000
0,0,0,0,1,308.00,1000
0,0,1,0,0,559.00,1000
0,0,0,0,1,299.00,1000
1,0,0,0,0,646.00,1000
0,0,0,0,1,316.00,1000
0,0,0,0,1,417.00,1000
0,0,0,0,1,352.00,1000
0,0,0,0,1,692.00,1000
0,1,0,0,0,293.00,1000
1,0,0,0,0,228.00,100
0,0,1,0,0,334.00,1000
0,0,0,0,1,164.00,1000
0,1,0,0,0,322.00,1000
0,0,0,0,1,515.00,1000
0,1,0,0,0,"1,254.00",1000
0,0,0,1,0,315.00,1000
0,0,1,0,0,660.00,1000
0,0,0,0,1,479.00,1000
0,1,0,0,0,293.00,1000
0,0,0,0,1,263.00,1000
0,0,0,0,1,302.00,1000
0,0,0,0,1,429.00,1000
0,0,0,0,1,262.00,1000
0,0,1,0,0,544.00,1000
0,0,0,0,1,319.00,1000
0,0,0,0,1,389.00,1000
0,1,0,0,0,237.64,1000
0,0,0,0,1,143.00,1000
0,0,0,1,0,436.00,1000
1,0,0,0,0,449.00,1000
0,0,0,0,1,409.00,1000
1,0,0,0,0,183.00,1000
0,0,0,0,1,342.00,1000
0,0,0,1,0,341.00,1000
0,0,0,0,1,359.40,1000
0,1,0,0,0,415.00,1000
0,1,0,0,0,551.00,500
0,0,1,0,0,330.00,1000
0,0,0,0,1,228.00,30
1,0,0,0,0,195.00,1000
0,0,0,0,1,490.00,1000
0,1,0,0,0,264.00,1000
0,0,0,0,1,229.00,1000
0,1,0,0,0,244.00,1000
0,0,0,0,1,106.86,10
0,0,1,0,0,728.00,1000
0,0,0,0,1,286.89,10
0,0,0,0,1,244.80,1000
0,0,0,0,1,317.00,1000
0,1,0,0,0,236.00,1000
0,1,0,0,0,216.00,1000
0,1,0,0,0,588.00,1000
0,1,0,0,0,420.00,1000
0,0,0,0,1,276.00,100
0,0,0,0,1,312.00,1000
0,1,0,0,0,302.00,1000
1,0,0,0,0,262.80,1000
0,0,0,0,1,376.00,1000
0,1,0,0,0,337.00,1000
0,0,0,0,1,512.00,1000
0,1,0,0,0,153.00,90
0,1,0,0,0,193.00,1000
1,0,0,0,0,274.00,1000
0,0,0,1,0,400.00,1000
0,1,0,0,0,443.00,1000
0,0,1,0,0,154.00,1000
0,0,0,0,1,130.00,30
0,0,0,0,1,473.00,1000
0,1,0,0,0,277.00,1000
0,0,1,0,0,441.00,1000
0,0,0,0,1,169.00,30
0,0,0,0,1,429.00,1000
0,1,0,0,0,326.00,1000
0,0,0,0,1,288.00,1000
0,0,0,0,1,963.60,1000
0,0,0,1,0,660.00,1000
0,0,0,0,1,162.79,700
1,0,0,0,0,678.00,1000
0,1,0,0,0,812.00,1000
0,0,0,0,1,829.00,1000
0,0,0,1,0,355.00,1000
0,0,0,0,1,924.00,1000
1,0,0,0,0,982.00,1000
0,1,0,0,0,178.00,1000
1,0,0,0,0,784.00,1000
0,0,0,1,0,605.00,1000
0,0,0,0,1,220.00,1000
1,0,0,0,0,396.00,1000
0,0,0,0,1,"1,056.00",1000
0,0,0,0,1,235.00,30
0,0,0,0,1,277.20,1000
0,0,0,0,1,508.00,1000
0,0,0,0,1,624.00,1000
0,0,0,0,1,737.00,1000
0,1,0,0,0,114.00,1000
0,0,0,0,1,880.00,1000
0,0,0,1,0,429.00,1000
0,0,0,0,1,292.32,1000
0,0,0,0,1,286.00,1000
0,0,0,0,1,522.00,30
0,1,0,0,0,228.00,10
0,1,0,0,0,698.00,10
0,1,0,0,0,"1,085.00",10
0,0,0,0,1,779.00,1000
0,0,0,0,1,588.00,1000
0,0,0,0,1,139.00,1000
0,1,0,0,0,360.00,10
0,0,0,1,0,277.00,1000
0,0,0,0,1,187.00,50
0,0,0,0,1,226.00,10
0,0,0,0,1,354.00,1000
1,0,0,0,0,549.00,1000
0,1,0,0,0,304.00,70
0,1,0,0,0,375.00,300
0,1,0,0,0,252.00,100
0,1,0,0,0,184.00,1000
0,1,0,0,0,319.00,1000
0,0,0,0,1,563.00,1000
0,0,0,0,1,470.00,1000
0,0,0,0,1,403.00,1000
0,1,0,0,0,120.00,1000
0,0,0,0,1,252.45,70
0,0,0,0,1,287.00,1000
0,0,0,0,1,198.66,1000
0,1,0,0,0,182.00,1000
0,0,0,0,1,586.00,1000
0,1,0,0,0,336.00,1000
0,0,0,0,1,320.00,1000
0,0,0,0,1,312.80,1000
0,0,0,1,0,417.60,90
0,0,0,0,1,203.20,60
0,0,1,0,0,319.00,1000
0,0,0,0,1,419.00,1000
1,0,0,0,0,282.00,1000
0,1,0,0,0,385.00,1000
0,0,1,0,0,304.00,1000
0,0,0,0,1,264.00,1000
0,0,0,1,0,163.00,1000
0,1,0,0,0,365.00,1000
0,0,0,0,1,192.00,1000
0,1,0,0,0,425.00,1000
0,0,0,0,1,248.00,1000
0,0,0,0,1,160.00,1000
0,0,0,0,1,336.00,1000
1,0,0,0,0,235.00,1000
0,0,1,0,0,385.00,40
0,0,0,1,0,275.08,1000
0,1,0,0,0,269.00,100
0,0,0,0,1,972.00,1000
0,0,0,0,1,507.00,1000
0,0,0,0,1,501.00,1000
0,0,0,0,1,551.00,1000
0,0,0,0,1,325.00,1000
0,0,0,0,1,271.00,1000
0,0,0,0,1,182.40,90
1,0,0,0,0,534.00,1000
0,0,0,0,1,559.00,1000
0,0,0,0,1,266.00,10
0,0,0,0,1,411.00,1000
0,1,0,0,0,614.00,1000
0,1,0,0,0,225.00,30
0,0,0,0,1,228.00,1000
0,1,0,0,0,199.00,100
0,1,0,0,0,456.00,1000
0,0,0,0,1,143.00,1000
0,0,0,0,1,249.48,100
0,0,0,1,0,297.84,500
0,1,0,0,0,408.00,1000
0,1,0,0,0,417.00,10
0,0,0,0,1,180.00,10
0,1,0,0,0,231.00,30
0,1,0,0,0,175.00,10
0,1,0,0,0,470.00,20
0,0,0,1,0,457.00,20
0,0,0,0,1,140.91,19
0,1,0,0,0,678.00,20
0,0,0,0,1,267.91,23
1,0,0,0,0,"1,069.00",600
0,1,0,0,0,182.40,100
0,0,0,0,1,383.35,10
0,0,0,0,1,203.00,200
0,0,0,0,1,201.48,800
